name	aeroway	@lat	@lon
	helipad	43.1874772	2.7548905
	helipad	49.3561580	6.7470987
	helipad	51.2128924	6.6598425
	helipad	45.7394982	7.3671432
	helipad	45.7394573	7.3675419
	helipad	51.4887265	7.2999200
	helipad	48.0207024	7.8363292
	helipad	46.4866227	7.2457687
	helipad	46.4868083	7.2457205
	helipad	46.4868714	7.2462018
	helipad	46.4869070	7.2464648
	helipad	46.4866865	7.2462512
	helipad	46.4867237	7.2465176
	helipad	46.4870050	7.2471170
	helipad	46.4875488	7.2531224
	helipad	46.3133507	7.7271528
Air Zermatt (Basis Gampel)	helipad	46.3100591	7.7247838
Heliport Lauterbrunnen	heliport	46.5854584	7.9134729
Heliport Collombey	heliport	46.2684685	6.9594297
Heliport Leysin	heliport	46.3414655	7.0239841
5 t	helipad	50.5724175	8.6527934
	helipad	46.1929225	6.1484882
	helipad	43.1174852	6.2931865
	helipad	43.2564714	6.6651771
	helipad	43.2539087	6.6643761
	helipad	43.2504147	6.6692269
	helipad	43.2473692	6.6769185
	helipad	43.2493786	6.6483435
	helipad	43.2447150	6.6289334
	helipad	43.2468976	6.6290803
	helipad	47.7297164	1.4880603
	helipad	43.5663225	6.9081373
	helipad	43.2989323	-0.2971181
	helipad	46.6262299	3.7465136
	helipad	49.2689296	8.0117587
	helipad	43.0813877	6.0201632
	helipad	46.2077396	6.1043896
	helipad	46.0093066	8.8513960
	helipad	46.4095257	8.9250833
	helipad	43.5463377	7.1228903
	helipad	43.5528300	7.1394185
	helipad	43.5451377	7.1350977
	helipad	43.5459921	7.1365709
	helipad	42.4514068	-2.3292406
	helipad	42.4512838	-2.3280718
Heliport de la Pobla de Segur	helipad	42.2463817	0.9659118
	helipad	46.3051408	7.4823381
	helipad	46.1631031	8.8814979
	helipad	47.2236302	8.9949545
	helipad	49.1430678	4.5663675
	helipad	43.1728799	6.5392319
Iurreta Heliport	helipad	43.1818231	-2.6463343
	helipad	43.5024669	6.8174370
	helipad	43.2032424	6.4781769
	helipad	43.2033502	6.4784608
	helipad	43.2034620	6.4787421
	helipad	43.2035714	6.4790257
	helipad	43.2036818	6.4793043
	helipad	48.9761892	1.7508245
	helipad	46.8841630	-0.9350980
	helipad	43.0813360	5.7821733
	helipad	50.2114403	6.8206146
	helipad	46.0310783	8.6899001
	helipad	46.5856528	8.3013772
	helipad	47.9506668	3.0299312
	helipad	50.8235911	6.1841669
	helipad	50.8219049	6.1847515
	helipad	49.2957899	8.6423755
	helipad	49.7455443	6.1140129
Klinikum Mannheim	helipad	49.4933404	8.4863963
	helipad	51.4448994	5.3755108
Confined helisquare	helipad	51.4416608	4.3398863
Main helisquare	helipad	51.4462554	4.3376355
	helipad	51.2579234	0.0268807
	helipad	51.2572406	0.0259139
Loverval / Gerpinnes	helipad	50.3757798	4.4862838
	helipad	45.0740921	6.7133803
	helipad	51.1208055	-0.7166331
	helipad	48.7899254	2.0992327
	helipad	48.7862237	2.0946301
	helipad	48.8075761	2.0747086
	helipad	48.8076731	2.0748165
	helipad	48.8308617	2.1277798
	helipad	43.1149057	3.1043584
	helipad	47.0594159	2.3756400
	helipad	47.0596660	2.3759455
	helipad	47.0598097	2.3756836
	helipad	47.0599162	2.3762505
	helipad	47.0596929	2.3751581
	helipad	47.0595508	2.3753722
	helipad	47.0600650	2.3760342
Graffenstaden Centre Hospitalier Heliport	helipad	48.5371673	7.7216600
	helipad	50.8143094	7.0070996
	helipad	43.9790636	7.1292472
	helipad	49.8034684	6.8907608
	helipad	49.8097221	6.8898108
	helipad	49.4586425	6.6625348
	helipad	49.3155271	6.7351263
	helipad	44.5772201	8.5543422
	helipad	44.5060685	8.9331519
	helipad	44.9256651	5.6146015
RTH-Landeplatz Uniklinikum Köln	helipad	50.9239314	6.9197987
Heliport de la Molina	helipad	42.3282721	1.9530438
	helipad	50.4287803	7.3983052
	helipad	43.5144690	-1.5304288
	helipad	50.8796648	-0.0847999
	helipad	50.8800689	-0.0856172
	helipad	46.2877363	7.8838694
	helipad	46.2877274	7.8843807
	helipad	45.4853485	-1.1511069
	helipad	46.0849698	8.1154800
	helipad	46.8509054	6.9245037
	helipad	46.8507626	6.9242685
	helipad	46.8506191	6.9240322
	helipad	46.8504760	6.9237977
	helipad	46.8503329	6.9235622
	helipad	46.8501901	6.9233258
	helipad	46.8500475	6.9230897
	helipad	46.8499043	6.9228553
	helipad	46.8497610	6.9226184
	helipad	46.8496173	6.9223830
	helipad	46.8494744	6.9221480
	helipad	46.8494452	6.9212280
	helipad	46.8492700	6.9212206
	helipad	46.8490951	6.9212112
	helipad	46.8489184	6.9212023
	helipad	46.8465882	6.9262978
	helipad	46.8465807	6.9260003
	helipad	46.8465729	6.9257012
	helipad	46.8465657	6.9254039
	helipad	46.8464881	6.9247471
	helipad	46.8463307	6.9244892
	helipad	46.8461746	6.9242308
	helipad	49.7722782	6.3412336
	helipad	43.7364645	7.4182286
	helipad	43.3002391	6.6097279
	helipad	45.6741829	7.9731274
	helipad	45.6765131	7.9607046
	helipad	43.2502355	-2.3861850
	helipad	46.4030348	8.5309280
	helipad	43.4339759	6.8957320
	helipad	51.0541092	8.7823732
Hôtel Le Château Heliport	helipad	45.5899366	5.5370488
	helipad	47.9851537	8.8314164
	helipad	46.0190149	8.6796377
	helipad	51.2429010	5.9054866
AH Helicopter Services	helipad	50.6123089	-3.7120235
ViDiaKA	helipad	49.0004063	8.3782889
	helipad	45.6343264	5.4037016
	helipad	50.8216072	-1.8136094
	helipad	43.5352813	7.0383009
Edoardo Pianasso	helipad	45.3678914	7.5816462
	helipad	51.0003371	-1.5174679
	helipad	50.8647440	-1.5525949
	helipad	50.8317440	-1.6240507
	helipad	50.7781322	-1.5735547
Royal Marines Poole	helipad	50.7182492	-2.0228900
Peveril Point Helipad	helipad	50.6069181	-1.9451422
	helipad	51.0907423	-2.0393973
H1	helipad	51.2317227	-1.8515748
H2	helipad	51.2345476	-1.8508140
	helipad	51.2906928	-1.7762657
	helipad	51.1569815	-1.7342092
	helipad	51.1524278	-1.7324755
Porton Down	helipad	51.1316800	-1.6945855
	helipad	51.1099228	-1.7412018
SDH Emergency Helipad	helipad	51.0442113	-1.7866452
	helipad	51.2076467	-1.5293607
	helipad	51.3612032	-1.1595350
	helipad	51.4578524	-1.0038143
	helipad	51.4774390	-0.7532223
	helipad	51.4172545	-0.6732531
	helipad	51.4484448	-0.5870929
	helipad	48.0768598	8.7214572
	helipad	47.7595455	8.8210797
	helipad	51.4623007	-0.4514128
Sandown Racecourse	helipad	51.3752588	-0.3675446
	helipad	51.2068702	-0.4816866
	helipad	49.1496968	8.9188980
	helipad	51.0755640	-0.6223869
	helipad	49.2991812	8.9087343
	helipad	51.1201042	-0.7161875
	helipad	50.8993248	-0.7361198
	helipad	50.9011201	-0.7374931
	helipad	50.8504102	-0.6174582
	helipad	50.8348070	-0.2916843
	helipad	50.8348845	-0.2912712
	helipad	50.8349577	-0.2908619
	helipad	50.9983402	-0.2318537
	helipad	51.0144655	-0.2638800
	helipad	51.1087854	-0.0659556
	helipad	51.0700841	0.0396159
	helipad	51.0446523	0.1346487
	helipad	50.8796387	0.1552394
	helipad	50.7834261	0.0632396
RSCH Brighton	helipad	50.8197376	-0.1164140
Kent Surrey Sussex Air Ambulance Helipad	helipad	51.2163477	-0.1431848
Kent Surrey Sussex Air Ambulance Helipad	helipad	51.2161283	-0.1428083
EBG Helicopters Helipad	helipad	51.2185479	-0.1419443
EBG Helicopters Helipad	helipad	51.2183679	-0.1421741
EBG Helicopters Helipad	helipad	51.2187583	-0.1417904
EBG Helicopters Helipad	helipad	51.2188558	-0.1415546
EBG Helicopters Helipad	helipad	51.2189238	-0.1412989
EBG Helicopters Helipad	helipad	51.2182267	-0.1419074
NPAS Redhill Helipad	helipad	51.2194186	-0.1422665
	helipad	51.2689915	-0.0718779
	helipad	51.3247524	-0.8405717
40	helipad	51.2379658	-0.9459890
35	helipad	51.2309308	-0.9405246
36	helipad	51.2308496	-0.9401125
37	helipad	51.2307677	-0.9397019
	helipad	51.2311447	-0.9413448
	helipad	51.2313140	-0.9422038
	helipad	50.8314127	-1.1680366
	helipad	50.8311528	-1.1684520
St Mary's IoW	helipad	50.7110536	-1.2983812
	helipad	51.3790106	-3.1226541
	helipad	51.3782732	-3.1193545
The Helicopter Museum Helipad	helipad	51.3389437	-2.9325728
	helipad	50.7317983	-3.4121953
T	helipad	50.9625515	-2.9492725
L	helipad	50.9642767	-2.9451213
C	helipad	50.9646211	-2.9431697
B	helipad	50.9663522	-2.9412640
D	helipad	50.9651126	-2.9393501
A	helipad	50.9654554	-2.9376613
X	helipad	50.9654535	-2.9356531
J	helipad	50.9650695	-2.9317533
K	helipad	50.9636881	-2.9292355
M	helipad	50.9625937	-2.9284020
H	helipad	50.9613241	-2.9320331
R	helipad	50.9623456	-2.9360343
V	helipad	50.9621299	-2.9414776
E	helipad	50.9698221	-2.9380998
P	helipad	50.9697473	-2.9360475
F	helipad	50.9686684	-2.9348898
	helipad	50.6251670	-2.5130372
	helipad	51.1647474	-4.6668253
	helipad	50.9999607	-4.2925806
	helipad	51.0326181	-4.2517794
	helipad	51.0325700	-4.2516063
	helipad	51.0324651	-4.2516711
Abbotsham-Lake Heliport	heliport	51.0325692	-4.2516465
RAF Search and Rescue	helipad	51.0951351	-4.1554033
RAF Search and Rescue	helipad	51.0952308	-4.1549053
RAF Search and Rescue	helipad	51.0953482	-4.1543076
	helipad	51.0890869	-4.1415163
	helipad	51.4055867	-3.4389838
NPAS St Athan	helipad	51.4023879	-3.4394248
Ruan High	helipad	50.2315950	-4.9588165
	helipad	50.4331655	-4.9836478
	helipad	50.4331485	-4.9838752
	helipad	50.4551333	-4.5650778
	helipad	50.4145021	-4.3944989
	helipad	50.4145243	-4.3940505
	helipad	50.4143303	-4.3935796
	helipad	50.4145978	-4.3942836
	helipad	50.3482023	-4.1163748
	helipad	51.2789455	0.4743880
Thurston Helicopters Helipad	helipad	51.1544435	0.6468801
Thurston Helicopters Helipad	helipad	51.1543344	0.6468021
Thurston Helicopters Helipad	helipad	51.1542116	0.6468403
	helipad	51.2187418	0.7132601
	helipad	51.4447672	0.7090269
	helipad	51.4457168	0.6344024
	helipad	51.4455083	0.6339354
	helipad	51.3519352	1.3272599
	helipad	51.3517246	1.3271967
	helipad	43.4313895	5.2295448
	helipad	43.4315712	5.2294378
	helipad	43.4317506	5.2293284
	helipad	43.4319309	5.2292152
	helipad	43.4321057	5.2291013
	helipad	43.4322930	5.2289993
	helipad	48.4682921	7.9669158
	helipad	48.3288387	7.8310126
UNI FR 2	helipad	48.0067870	7.8402632
UNI FR 1	helipad	48.0074689	7.8392686
	helipad	42.2248852	-3.0464275
	helipad	42.1429832	-3.0763103
	helipad	42.2234296	-2.9778905
	helipad	42.1757098	-2.8823333
	helipad	42.4223056	-3.0369799
Helipuerto Pradoluengo	helipad	42.3315921	-3.2133527
	helipad	42.1906925	-3.5932394
	helipad	42.1344195	-3.7302814
Hotel Landa	helipad	42.3103875	-3.7039045
	helipad	42.3549301	-3.6330447
	helipad	42.8371471	-3.7909369
	helipad	42.9220670	-3.4851519
	helipad	42.9522909	-3.4751986
	helipad	42.9524631	-3.4749716
	helipad	42.9522319	-3.4748881
	helipad	43.1313041	-3.5467517
	helipad	43.1801289	-3.6486481
	helipad	43.3620220	-3.8267114
	helipad	42.8924719	-4.2896153
Helipuerto de Villaeles de Valdavia	helipad	42.5692452	-4.5747729
	helipad	42.6194856	-5.1923734
	helipad	51.3567680	-1.9854965
	helipad	43.3501983	-5.1116480
	helipad	43.4228742	-4.7690028
	helipad	42.5486222	-3.7872428
	helipad	42.9528886	-3.1507902
Helipuerto Bomberos	helipad	42.1045606	0.4986647
	helipad	51.3565395	8.4749241
	helipad	46.9372415	8.2841277
	helipad	46.9375771	8.2843172
	helipad	46.9442410	8.2899357
	helipad	46.9492578	8.2872195
	helipad	46.9483761	8.2869551
	helipad	46.9474688	8.2883582
	helipad	46.9472543	8.2882924
	helipad	46.9470456	8.2881866
	helipad	46.9468310	8.2881212
	helipad	46.9466163	8.2880557
	helipad	46.9464020	8.2879901
	helipad	46.9461869	8.2879250
	helipad	46.9459727	8.2878602
	helipad	46.9457580	8.2877956
	helipad	46.9455430	8.2877295
	helipad	46.9453288	8.2876636
	helipad	46.9451138	8.2875971
	helipad	46.9448991	8.2875323
	helipad	46.9446854	8.2874668
	helipad	46.9444709	8.2874005
	helipad	46.9442569	8.2873362
	helipad	46.9440425	8.2872712
	helipad	47.0969429	8.3081087
	helipad	47.0970979	8.3083465
	helipad	47.0972536	8.3085828
	helipad	47.0974090	8.3088207
	helipad	47.0975636	8.3090591
	helipad	47.0977196	8.3092980
	helipad	47.2353076	7.9100284
Pfaffnau Heliport	helipad	47.2351407	7.9100148
	helipad	47.5297609	7.6682150
	helipad	46.6421433	7.0596773
Helipad Chablais Heli Club	helipad	46.2584344	6.9852587
Helipad Chablais Heli Club	helipad	46.2585632	6.9851408
	helipad	46.0508683	6.9484623
	helipad	51.4631926	6.7754821
	helipad	51.3960347	6.7825646
Feuer- und Rettungswache 1 (Stadtmitte)	helipad	51.4605136	7.0274862
	helipad	51.4335647	6.9890561
	helipad	51.4966532	7.1012295
	helipad	51.4649295	8.8430838
	helipad	51.0619416	8.4051683
	helipad	50.9083779	8.5286408
Kreiskrankenhaus Frankenberg	helipad	51.0612928	8.7911593
	helipad	50.9623790	6.9668916
	helipad	50.9667528	6.9457630
	helipad	51.0285735	6.9449721
	helipad	51.0207414	6.8899214
	helipad	50.9755499	6.9056340
	helipad	50.8977154	6.9481208
	helipad	50.8544156	6.9773667
	helipad	50.8279381	7.0261703
Krankenhaus Porz	helipad	50.8916268	7.0510097
	helipad	50.9893234	7.1365276
	helipad	51.0847380	7.1234459
	helipad	51.0236780	7.0268753
	helipad	51.0961210	6.9626528
	helipad	51.1494250	6.9883127
	helipad	51.2145002	6.9117666
	helipad	51.1754322	6.8432087
	helipad	51.2093321	6.7521511
	helipad	51.2334671	7.2194929
	helipad	51.2944138	7.3234297
	helipad	51.2971969	7.3617575
	helipad	51.3819163	7.3794001
	helipad	50.9819607	6.1062442
	helipad	51.3733323	7.5469248
	helipad	51.3227688	7.5159718
	helipad	51.3662542	7.4747955
	helipad	51.3962966	7.4734426
	helipad	50.7094673	6.9246185
	helipad	50.7219221	7.1186362
	helipad	50.7658718	7.2767045
	helipad	50.4107002	7.5018456
	helipad	50.3969949	7.6132956
	helipad	50.4629165	7.7307382
	helipad	50.1530327	7.7039921
	helipad	50.0507553	7.8169096
	helipad	49.6583441	8.0067335
	helipad	49.6305613	7.8134347
	helipad	49.6053122	7.7919519
	helipad	49.1907984	8.1142035
	helipad	49.1205954	8.5648342
	helipad	51.1699246	6.3932317
	helipad	51.1569886	6.4179222
	helipad	51.0468341	6.2282293
	helipad	50.9015604	6.0750827
	helipad	50.8360961	6.3298818
	helipad	50.8030286	6.4468540
	helipad	50.7698215	6.4875386
	helipad	50.5991273	6.2895294
	helipad	50.9486426	6.6587936
	helipad	49.3284260	8.5798482
	helipad	49.3285946	8.5801687
	helipad	49.3287559	8.5804886
	helipad	49.3289223	8.5808184
	helipad	49.3290801	8.5811598
	helipad	49.3292510	8.5814723
	helipad	49.3294000	8.5818384
	helipad	49.3301857	8.5822065
	helipad	49.3300442	8.5819369
	helipad	49.3299205	8.5813784
	helipad	49.3298764	8.5809720
	helipad	49.3297601	8.5805972
	helipad	49.3295984	8.5802679
	helipad	49.3291391	8.5792493
	helipad	49.3292777	8.5796075
	helipad	49.3294279	8.5799455
	helipad	49.3608782	8.4308652
	helipad	50.5523065	8.5293789
	helipad	50.3619088	8.4936787
Industriepark Hoechst Helipad	helipad	50.0893939	8.5380700
	helipad	50.1099929	8.6429741
Hubschrauberlandeplatz Kernkraftwerk Biblis	helipad	49.7075373	8.4175432
	helipad	49.5627794	8.4629716
	helipad	49.5619411	8.4614675
	helipad	50.9919706	7.9524710
	helipad	50.8995565	7.7194624
	helipad	50.8634228	7.7228797
	helipad	42.3572147	-3.5380935
	helipad	50.8801176	7.6309227
	helipad	49.9136677	8.4758641
	helipad	49.8755738	8.3419948
	helipad	49.8666309	8.6212122
	helipad	49.8745792	8.6453470
	helipad	49.6785263	8.6012689
	helipad	49.5504212	8.6440817
	helipad	47.3611157	2.0495605
	helipad	47.2297487	2.0387017
	helipad	46.9583270	1.9963125
	helipad	43.4342877	5.2276822
	helipad	43.4340075	5.2269070
	helipad	43.4339951	5.2278608
	helipad	43.4337048	5.2280392
	helipad	43.4337246	5.2271265
	helipad	43.4334447	5.2273411
	helipad	43.4329975	5.2277441
	helipad	43.4327478	5.2278970
	helipad	43.4324985	5.2280578
P4	helipad	43.4322612	5.2282241
	helipad	43.4325129	5.2287975
	helipad	43.4327849	5.2286285
	helipad	43.4330620	5.2284605
	helipad	43.4319765	5.2284205
	helipad	43.4317492	5.2283769
	helipad	43.4316759	5.2286075
	helipad	43.4314986	5.2286299
	helipad	43.4311981	5.2296485
	helipad	43.4309011	5.2298750
	helipad	43.4306335	5.2300414
	helipad	43.4303676	5.2302127
	helipad	43.4301133	5.2304836
	helipad	43.4298951	5.2306355
	helipad	43.4296911	5.2307733
	helipad	50.0886512	-5.2417405
	helipad	50.0886246	-5.2412322
	helipad	50.0886048	-5.2407239
	helipad	50.0891817	-5.2406549
	helipad	50.0892054	-5.2411679
	helipad	50.0892312	-5.2416788
	helipad	50.0892512	-5.2421834
	helipad	50.0883785	-5.2426263
	helipad	50.0880480	-5.2426531
	helipad	50.0878377	-5.2430622
	helipad	50.0875963	-5.2427067
	helipad	50.0873870	-5.2431128
	helipad	50.0836409	-5.2419752
	helipad	50.0837825	-5.2424841
	helipad	50.0839155	-5.2429883
	helipad	50.0840528	-5.2434987
	helipad	50.0841935	-5.2440023
	helipad	50.0847175	-5.2434109
	helipad	50.0845795	-5.2428931
	helipad	50.0844369	-5.2423788
	helipad	50.0842941	-5.2418605
	helipad	50.0841516	-5.2413342
	helipad	50.0847916	-5.2411766
	helipad	50.0849353	-5.2416902
	helipad	50.0851258	-5.2423876
	helipad	50.0852715	-5.2429166
	helipad	43.7477183	4.4120972
	helipad	43.5915246	4.9825523
Dragon 13	helipad	43.4328097	5.2086066
	helipad	43.3382864	5.2590014
	helipad	43.3570831	5.3189228
	helipad	43.3799750	5.3629739
Timone 2	helipad	43.2899524	5.4027172
Timone 1	helipad	43.2897620	5.4025606
	helipad	43.2420766	5.3652135
	helipad	43.2907023	5.5524616
	helipad	43.4668070	5.4889073
	helipad	43.4676783	5.4846746
	helipad	43.5151294	5.4684916
	helipad	43.5460207	5.4306986
	helipad	43.5050379	5.3700297
	helipad	43.5052096	5.3698659
	helipad	43.5026005	5.3673249
	helipad	43.7233399	7.4151840
	helipad	43.6938679	7.2856103
Port Vauban Heliport	helipad	43.5881951	7.1323329
	helipad	43.6481605	7.1225745
	helipad	43.6284553	7.0466186
	helipad	43.6285403	7.0462873
	helipad	43.6282247	7.0461500
	helipad	43.4846193	6.9344658
	helipad	43.5277813	6.5677878
	helipad	43.7391279	6.2680052
	helipad	43.8380912	6.2179423
	helipad	43.7166792	5.7477157
	helipad	44.2980389	5.7650728
	helipad	43.8381976	5.3010167
	helipad	44.0598407	5.0680635
	helipad	44.2736086	5.2713577
	helipad	44.4556814	4.7516834
	helipad	44.3348019	4.7336937
	helipad	44.4964956	4.7100422
	helipad	44.7186193	4.5965164
DZ Secours	helipad	44.4830192	3.9330128
DZ Le pont de montvert	helipad	44.3630152	3.7337456
	helipad	45.5579428	2.8472608
	helipad	45.5580909	2.8469795
	helipad	45.5582416	2.8466868
	helipad	45.7835968	3.1643225
	helipad	45.7835719	3.1640636
	helipad	45.7835458	3.1638067
	helipad	45.8499243	3.1206673
	helipad	46.1234688	3.4371828
	helipad	46.3416097	2.6092321
	helipad	46.5913494	2.0638902
SMUR Heliport	helipad	46.7982348	1.6972197
	helipad	46.6338270	1.0587462
	helipad	46.6729162	0.3683377
	helipad	46.8925303	0.0952946
	helipad	47.0079523	-0.4309740
	helipad	46.8606255	-1.0175107
Challans Heliport	helipad	46.8534083	-1.8306240
DZ Sémaphore de st Sauveur	helipad	46.6940843	-2.3306704
	helipad	47.0865828	-2.0310448
	helipad	47.2367778	-1.6402354
	helipad	47.2247159	-1.5361304
	helipad	47.2117175	-1.5239507
	helipad	47.3141027	-2.1632257
	helipad	47.2775065	-2.2470402
	helipad	47.5266255	-1.8405357
	helipad	47.6828005	-1.5901878
	helipad	48.6534700	-2.0077019
	helipad	48.6096115	-2.1948915
	helipad	48.6558028	-2.8277868
Lannion	helipad	48.7566817	-3.4720398
	helipad	48.7425342	-4.0157777
	helipad	48.3999442	-4.9601971
	helipad	47.8546077	-3.9770000
	helipad	47.6526630	-3.5015884
	helipad	47.6473624	-3.4701437
Clinique du Ter	helipad	47.7360295	-3.3985614
	helipad	47.4952716	-3.1274993
	helipad	49.6528904	-1.4588627
	helipad	49.0786159	-1.1707568
	helipad	49.0988698	-1.1098766
	helipad	48.5574498	-0.4420283
	helipad	49.1495386	0.0109009
	helipad	49.3608047	0.1616112
	helipad	49.3609932	0.1617602
La Ferme Saint-Siméon Heliport	helipad	49.4244828	0.2235036
	helipad	49.4799701	0.1965705
	helipad	49.4833014	0.1896909
	helipad	49.4783609	0.2736598
	helipad	49.8537971	0.6049658
	helipad	49.9182334	1.0803113
	helipad	49.4468406	1.0542958
	helipad	49.4410016	1.0471400
	helipad	49.3738772	1.0168080
	helipad	48.8909325	1.2450767
	helipad	48.8873400	1.2751003
	helipad	48.7428760	1.3600972
	helipad	49.0910546	1.4881031
	helipad	48.9349984	1.7412444
	helipad	48.8594219	1.8968776
	helipad	48.7988403	1.9441278
Hôpital européen Georges-Pompidou Heliport	helipad	48.8391293	2.2748972
	helipad	48.9123694	2.2233083
helistation	helipad	48.9465026	2.0671117
Saint-Ouen L'Aumone Heliport	helipad	49.0577928	2.1448783
	helipad	49.0997056	2.0408416
	helipad	48.9696940	2.4526607
	helipad	48.4683640	2.5260771
	helipad	48.5526398	2.6349843
	helipad	48.8325125	2.8020904
	helipad	48.9128123	2.7263800
	helipad	48.8216988	2.6249711
	helipad	49.1354244	2.5973251
	helipad	47.1684107	8.1175811
	helipad	49.4332505	2.8020162
	helipad	48.9737516	2.9384776
	helipad	48.5642411	2.9484350
	helipad	48.3776714	3.0192365
Holziken Heliport	heliport	47.3140171	8.0262704
H2	helipad	47.3138060	8.0263710
H1	helipad	47.3141385	8.0261416
	helipad	48.3756484	2.8457397
	helipad	47.3906597	8.0420779
	helipad	48.1621088	3.1686343
Le Port Heliport	helipad	47.9811712	3.3867287
	helipad	43.4361840	5.2046010
	helipad	47.9745692	3.5339686
	helipad	47.9417731	3.7845977
	helipad	47.8150462	3.7941976
	helipad	47.8519180	3.9776430
	helipad	47.4633346	3.7715582
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8577517	3.1541833
	helipad	47.3565115	7.9049736
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8564168	3.1542639
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8583292	3.1552931
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8585999	3.1557848
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8580620	3.1564461
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8577985	3.1559551
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8587036	3.1546219
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8588461	3.1548865
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8589979	3.1551430
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8591168	3.1553919
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8592481	3.1556247
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8593889	3.1558747
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8595196	3.1561118
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8596509	3.1563747
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8597947	3.1566010
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8599399	3.1568489
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8598183	3.1582947
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8600334	3.1580474
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8600256	3.1586469
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8601229	3.1588401
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8602217	3.1590263
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8603344	3.1585966
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8604399	3.1587800
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8603258	3.1592047
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8599851	3.1595996
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8598873	3.1594199
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8602038	3.1599725
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8600937	3.1597847
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8596978	3.1607601
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8598332	3.1610067
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8595593	3.1605144
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8594271	3.1602726
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8592898	3.1600325
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8591557	3.1597804
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8590177	3.1595385
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8596908	3.1590513
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8597910	3.1592325
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8596005	3.1588850
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8594766	3.1586767
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8593882	3.1585041
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8592803	3.1583192
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8591758	3.1587457
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8592803	3.1589306
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8593831	3.1591166
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8594826	3.1593064
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8595786	3.1594814
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8596790	3.1596737
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8597843	3.1598536
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8598820	3.1600496
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8589642	3.1583866
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8588689	3.1582127
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8587720	3.1580068
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8586665	3.1578340
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8585645	3.1576495
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8584625	3.1574703
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8583627	3.1572793
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8582556	3.1570991
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8581624	3.1569113
Circuit Automobile de Nevers Magny-Cours Heliport	helipad	46.8580561	3.1567289
